ORIGIN_AIRPORT_ID,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10442,"Andrews, TX: Andrews County",0.0,0.0,
10443,"Ahwaz, Iran: Ahwaz Airport",0.0,0.0,
10444,"The Valley, Anguilla: Clayton J Lloyd",0.0,0.0,
10445,"Alexandria Bay, NY: Maxson Airfield",0.0,0.0,
10446,"Aramac, Australia: Aramac Airport",0.0,0.0,
10447,"Alexandroupolis, Greece: Dimokritos",0.0,0.0,
10448,"Armenia, Colombia: El Eden",0.0,0.0,
10449,"Alexandria, MN: Chandler Field",0.0,0.0,
10450,"Spring Point, The Bahamas: Spring Point Airport",0.0,0.0,
10451,"Altus, OK: Altus/Quartz Mountain Regional",0.0,0.0,
10452,"Akita, Japan: Akita Airport",0.0,0.0,
10453,"Axum, Ethiopia: Axum Atse Yohannes IV",0.0,0.0,
10454,"Wapakoneta, OH: Neil Armstrong",0.0,0.0,
10455,"Eagle Nest, NM: Angel Fire",0.0,0.0,
10456,"Anthony Lagoon, Australia: Anthony Lagoon Airport",0.0,0.0,
10457,"Ayacucho, Peru: Coronel FAP Alfredo Mendivil Duarte",0.0,0.0,
10458,"Ayers Rock, Australia: Ayers Rock Connellan",0.0,0.0,
10459,"Ayr, Australia: Ayr Airport",0.0,0.0,
10460,"Waycross, GA: Waycross-Ware County",0.0,0.0,
10461,"Antalya, Turkey: Antalya Airport",0.0,0.0,
10462,"Ayawasi, Indonesia: Ayawasi Airport",0.0,0.0,
10463,"Grand Canyon, AZ: Valle",0.0,0.0,
10464,"Williams, AZ: H. A. Clark Memorial Field",0.0,0.0,
10465,"Glendale, AZ: Glendale Municipal",0.0,0.0,
10466,"Phoenix, AZ: Phoenix - Mesa Gateway",382.0,46510.0,AZ
10467,"Yazd, Iran: Shahid Sadooghi International",0.0,0.0,
10468,"Apatzingan, Mexico: Pablo L. Sidar",0.0,0.0,
10469,"Kalamazoo, MI: Kalamazoo/Battle Creek International",70.0,1584.0,MI
10470,"Samana, Dominican Republic: El Catey International",0.0,0.0,
10471,"Biddeford, ME: Biddeford Municipal",0.0,0.0,
10472,"Carrabassett, ME: Sugarloaf Regional",0.0,0.0,
10473,"Bialla, Papua New Guinea: Bialla Airport",0.0,0.0,
10474,"Marysville, CA: Beale AFB",0.0,0.0,
10475,"Barranca de Upia, Colombia: Barranca de Upia Airport",0.0,0.0,
10476,"Shreveport, LA: Barksdale AFB",0.0,0.0,
10477,"Barcelonnette, France: Barcelonnette Airport",0.0,0.0,
10478,"Westfield, MA: Westfield Barnes Regional",0.0,0.0,
10479,"Baguio, Philippines: Baguio Airport",0.0,0.0,
10480,"Manama, Bahrain: Bahrain International",0.0,0.0,
10481,"Buenos Aires, Costa Rica: Buenos Aires Airport",0.0,0.0,
10482,"Baku, Azerbaijan: Heydar Aliyev International",0.0,0.0,
10483,"Batman, Turkey: Batman Airport",0.0,0.0,
10484,"Battle Mountain, NV: Battle Mountain Airport",0.0,0.0,
10485,"Ban Mak Khaeng, Thailand: Udorn AB",0.0,0.0,
10486,"Barranquilla, Colombia: Ernesto Cortissoz",0.0,0.0,
10487,"Baker Island, AK: Baker AAF",0.0,0.0,
10488,"Barth, East Germany: Barth Airport",0.0,0.0,
10489,"Bauru, Brazil: Bauru-Arealva",0.0,0.0,
10490,"Baotou, China: Baotou Airport",0.0,0.0,
10491,"Barnaul, Russia: Mikhaylovka",0.0,0.0,
10492,"Baia Mare, Romania: Maramures",0.0,0.0,
10493,"Balmaceda, Chile: Balmaceda Airport",0.0,0.0,
10494,"Bay City, TX: Bay City Regional",0.0,0.0,
10495,"Burlington, MA: N Eng Heliport",0.0,0.0,
10497,"Bhubaneswar, India: Biju Patnaik International",0.0,0.0,
10498,"Berbera, Somalia: Berbera International",0.0,0.0,
10499,"Barbuda, Antigua and Barbuda: Cocoa Point",0.0,0.0,
10500,"Basse Terre, Guadeloupe: Baillif",0.0,0.0,
10501,"Blackbushe, United Kingdom: Blackbushe Airport",0.0,0.0,
10502,"Berberati, Central African Republic: Berberati Airport",0.0,0.0,
10503,"Bucharest, Romania: Baneasa Aurel Vlaicu",0.0,0.0,
10504,"Blue Bell, PA: Wings Field",0.0,0.0,
10505,"Bambari, Central African Republic: Bambari Airport",0.0,0.0,
10506,"Zambezi, Zambia: Zambezi Airport",0.0,0.0,
10507,"Baracoa, Cuba: Gustavo Rizo",0.0,0.0,
10508,"Blacksburg, VA: Virginia Tech Montgomery Exec",0.0,0.0,
10509,"Bear Creek, AK: Bear Creek Airport",0.0,0.0,
10510,"Bacolod, Philippines: Bacolod Airport",0.0,0.0,
10511,"Bryce Canyon, UT: Bryce Canyon Airport",0.0,0.0,
10512,"Baucau, Timor-Leste: Baucau Airport",0.0,0.0,
10513,"Barcaldine, Australia: Barcaldine Airport",0.0,0.0,
10514,"Crestone, CO: Baca Grande",0.0,0.0,
10515,"Barra del Colorado, Costa Rica: Barra del Colorado Airport",0.0,0.0,
10516,"Bacau, Romania: George Enescu Bacau International",0.0,0.0,
10517,"Barcelona, Spain: Barcelona Airport",0.0,0.0,
10518,"Belle Chasse, LA: Southern Seaplane",0.0,0.0,
10519,"Boca Raton, FL: Boca Raton Public",0.0,0.0,
10520,"Bulchi, Ethiopia: Bulchi Airport",0.0,0.0,
10521,"Hamilton, Bermuda: L. F. Wade International",0.0,0.0,
10522,"Bundaberg, Australia: Bundaberg Airport",0.0,0.0,
10523,"Baudette, MN: Baudette International",0.0,0.0,
10524,"Blanding, UT: Blanding Municipal",0.0,0.0,
10525,"Bandar Lengeh, Iran: Bandar Lengeh Airport",0.0,0.0,
10526,"Bird Island, Seychelles: Bird Island Airport",0.0,0.0,
10527,"Bandjarmasin, Indonesia: Syamsudin Noor",0.0,0.0,
10528,"Bondoukou, Cote d'Ivoire: Bondoukou/Soko",0.0,0.0,
10529,"Hartford, CT: Bradley International",855.0,60467.0,CT
10530,"Bandirma, Turkey: Bandirma Airport",0.0,0.0,
10531,"Badin, Pakistan: Talhar",0.0,0.0,
10532,"Bandung, Indonesia: Husein Sastranegara",0.0,0.0,
10533,"Bhadrapur/Chandragadhi, Nepal: Chandragadhi",0.0,0.0,
10534,"Vadodara, India: Vadodara Airport",0.0,0.0,
10535,"Bridgeport, CT: Bridgeport Sikorsky",0.0,0.0,
10536,"Brindisi, Italy: Brindisi Airport",0.0,0.0,
10537,"Bardufoss, Norway: Bardufoss Airport",0.0,0.0,
10538,"Bandon, OR: Bandon State",0.0,0.0,
10539,"Benbecula, United Kingdom: Benbecula Airport",0.0,0.0,
10540,"Bedford, MA: Laurence G Hanscom Field",0.0,0.0,
10541,"Bluefields, Nicaragua: Bluefields Airport",0.0,0.0,
10542,"Belgrade, Serbia: Beograd",0.0,0.0,
10543,"Benton Harbor/St. Joseph, MI: Southwest Michigan Regional",0.0,0.0,
10544,"Beica, Ethiopia: Beica Airport",0.0,0.0,
10545,"Belem, Brazil: Val de Cans Julio Cezar Ribeiro International",0.0,0.0,
10547,"Benghazi, Libya: Benina International",0.0,0.0,
10548,"Newcastle, Australia: Lake Macquarie",0.0,0.0,
10549,"Berlin, Germany: Berlin Metropolitan Area",0.0,0.0,
10550,"Brest, France: Brest Bretagne",0.0,0.0,
10551,"Bethel, AK: Bethel Airport",1792.0,4598.0,AK
10552,"Bedourie, Australia: Bedourie North",0.0,0.0,
10553,"Beersheba, Israel: Teyman",0.0,0.0,
10554,"Beira, Mozambique: Beira Airport",0.0,0.0,
10555,"Beirut, Lebanon: Rafic Hariri International",0.0,0.0,
10556,"Blue Fox Bay, AK: Blue Fox Bay Airport",0.0,0.0,
10557,"Bradford, PA: Bradford Regional",103.0,164.0,PA
10558,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",60.0,772.0,NE
10559,"Seattle, WA: Boeing Field/King County International",33.0,185.0,WA
10560,"Aurora, CO: Buckley Sfb",0.0,0.0,
10561,"Bakersfield, CA: Meadows Field",94.0,4006.0,CA
10562,"Mobile, AL: Mobile International",0.0,0.0,
10563,"Bloemfontein, South Africa: Bram Fischer International",0.0,0.0,
10564,"Buffalo Range, Zimbabwe: Buffalo Range Airport",0.0,0.0,
10565,"Beaver Falls, PA: Beaver County",0.0,0.0,
10566,"Bahia de Pinas, Panama: Bahia de Pinas Airport",0.0,0.0,
10567,"Bedford, IN: Virgil I Grissom Municipal",0.0,0.0,
10568,"Belfast, United Kingdom: Belfast Aldergrove",0.0,0.0,
10569,"Beaufort, SC: Beaufort Executive",0.0,0.0,
10570,"Bucaramanga, Colombia: Palonegro",0.0,0.0,
10571,"Booue, Gabon: Booue Airport",0.0,0.0,
10572,"Borger, TX: Hutchinson County",0.0,0.0,
10573,"Bainbridge, GA: Decatur County Industrial Air Park",0.0,0.0,
10574,"Bangui, Central African Republic: Bangui-M'Poko",0.0,0.0,
10575,"Barbados/Bridgetown, Barbados: Grantley Adams International",0.0,0.0,
10576,"Baglung, Nepal: Baglung Airport",0.0,0.0,
10577,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",23.0,206.0,NY
10578,"Bruggen, Germany: Bruggen Airport",0.0,0.0,
10579,"Bergen, Norway: Flesland",0.0,0.0,
10580,"Big Lake, AK: Big Lake Airport",0.0,0.0,
10581,"Bangor, ME: Bangor International",161.0,5550.0,ME
10582,"Big Spring, TX: Big Spring McMahon-Wrinkle",0.0,0.0,
10583,"Bagdad, AZ: Bagdad Airport",0.0,0.0,
10584,"Bangassou, Central African Republic: Bangassou Airport",0.0,0.0,
10585,"Baghdad, Iraq: Al Muthana",0.0,0.0,
10586,"Bage, Brazil: Comandante Gustavo Kraemer",0.0,0.0,
10587,"Bergamo, Italy: Bergamo Orio Al Serio",0.0,0.0,
10588,"Shaikh Isa, Bahrain: Isa AB",0.0,0.0,
10589,"Bar Harbor, ME: Hancock County-Bar Harbor",53.0,65.0,ME
10590,"Bullhead City, AZ: Laughlin/Bullhead International",0.0,0.0,
10591,"Belfast, United Kingdom: Belfast City",0.0,0.0,
10592,"Blenheim, New Zealand: Woodbourne",0.0,0.0,
10593,"Brus Laguna, Honduras: Araslaya",0.0,0.0,
10594,"Bisha, Saudi Arabia: Bisha Airport",0.0,0.0,
10595,"Bahia Blanca, Argentina: Comandante Espora",0.0,0.0,
10596,"Bhuj, India: Bhuj Airport",0.0,0.0,
10597,"Bukhara, Uzbekistan: Bukhara Airport",0.0,0.0,
10598,"Bahia de Los Angeles, Mexico: Bahia de Los Angeles North",0.0,0.0,
10599,"Birmingham, AL: Birmingham-Shuttlesworth International",505.0,29078.0,AL
10600,"Beihan, Yemen: Beihan Airport",0.0,0.0,
10601,"Bhopal, India: Raja Bhoj",0.0,0.0,
10602,"Broken Hill, Australia: Broken Hill Airport",0.0,0.0,
10603,"Bharatpur, Nepal: Bharatpur Airport",0.0,0.0,
10604,"Bathurst, Australia: Bathurst Airport",0.0,0.0,
10605,"Brighton Downs, Australia: Brighton Downs Airport",0.0,0.0,
10606,"Bhavnagar, India: Bhavnagar Airport",0.0,0.0,
10607,"Bahawalpur, Pakistan: Bahawalpur International",0.0,0.0,
10608,"Birmingham, United Kingdom: Birmingham Airport",0.0,0.0,
10609,"Beihai, China: Beihai Airport",0.0,0.0,
10610,"Belo Horizonte, Brazil: Belo Horizonte Metropolitan Area",0.0,0.0,
10611,"Bastia, France: Bastia Poretta",0.0,0.0,
10612,"Big Creek, AK: Big Creek Airport",0.0,0.0,
10613,"Block Island, RI: Block Island State",336.0,1171.0,RI
10614,"Beatrice, NE: Beatrice Municipal",0.0,0.0,
10615,"El Paso, TX: Biggs AAF",0.0,0.0,
10616,"Big Delta, AK: Allen AAF",0.0,0.0,
10617,"Bishop, CA: Bishop Airport",0.0,0.0,
10618,"Bikini Atoll, Marshall Islands: Bikini Atoll Airport",0.0,0.0,
10619,"Biak, Indonesia: Manuhua",0.0,0.0,
10620,"Billings, MT: Billings Logan International",618.0,13398.0,MT
10621,"Bimini, The Bahamas: Bimini International",0.0,0.0,
10622,"Bamyan, Afghanistan: Bamyan Airport",0.0,0.0,
10623,"Bilbao, Spain: Bilbao Airport",0.0,0.0,
10624,"Bulimba, Australia: Bulimba Airport",0.0,0.0,
10625,"Biarritz, France: Biarritz Pays Basque",0.0,0.0,
10626,"Biratnagar, Nepal: Biratnagar Airport",0.0,0.0,
10627,"Bismarck/Mandan, ND: Bismarck Municipal",165.0,7773.0,ND
10628,"Bria, Central African Republic: Bria Airport",0.0,0.0,
10629,"Biloxi, MS: Keesler AFB",0.0,0.0,
10630,"Broomfield, CO: Rocky Mountain Metro",0.0,0.0,
10631,"Bemidji, MN: Bemidji Regional",52.0,656.0,MN
10632,"Wooster, OH: Wayne County",0.0,0.0,
10633,"Banjul, The Gambia: Banjul International",0.0,0.0,
10634,"Bujumbura, Burundi: Bujumbura International",0.0,0.0,
10635,"Bahir Dar, Ethiopia: Bahir Dar Ginbot Haya International",0.0,0.0,
10636,"Bajura, Nepal: Bajura Airport",0.0,0.0,
10637,"Bodrum, Turkey: Imsik",0.0,0.0,
10638,"Leon/Guanajuato, Mexico: Leon International",0.0,0.0,
10639,"Badajoz, Spain: Badajoz Airport",0.0,0.0,
10640,"Buckland, AK: Buckland Airport",66.0,70.0,AK
10641,"Baker, OR: Baker City Municipal",0.0,0.0,
10642,"Brooks Lake, AK: Brooks Lake Airport",0.0,0.0,
10643,"Branson, MO: Branson Airport",9.0,966.0,MO
10644,"Kekaha, Kauai, HI: Barking Sands PMRF",0.0,0.0,
10645,"Kota Kinabalu, Malaysia: Kota Kinabalu International",0.0,0.0,
10646,"Bangkok, Thailand: Don Mueang International",0.0,0.0,
10647,"Cleveland, OH: Burke Lakefront",0.0,0.0,
10648,"Bakelalan, Malaysia: Bakelalan Airport",0.0,0.0,
10650,"Bamako, Mali: President Modibo Keita",0.0,0.0,
10651,"Blackall, Australia: Blackall Airport",0.0,0.0,
10652,"Bengkulu, Indonesia: Fatmawati Soekarno",0.0,0.0,
10653,"Betioky, Madagascar: Betioky Airport",0.0,0.0,
10654,"Beckley, WV: Raleigh County Memorial",68.0,208.0,WV
10655,"Brookings, SD: Brookings Regional",0.0,0.0,
10656,"Bukavu, Congo (Kinshasa): Bukavu Kavumu",0.0,0.0,
10657,"Bukoba, Tanzania: Bukoba Airport",0.0,0.0,
10658,"Barcelona, Venezuela: General Jose Antonio Anzoategui International",0.0,0.0,
10659,"Balboa, Panama: Albrook AFB",0.0,0.0,
10660,"Bali, Cameroon: Bali Airport",0.0,0.0,
10661,"Boulder City, NV: Boulder City Municipal",12.0,0.0,NV
10662,"Borlange, Sweden: Borlange Airport",0.0,0.0,
10663,"Princeton/Bluefield, WV: Mercer County",0.0,0.0,
10664,"Belaga, Malaysia: Belaga Airport",0.0,0.0,
10665,"Blythe, CA: Blythe Airport",0.0,0.0,
10666,"Bellingham, WA: Bellingham International",92.0,4610.0,WA
10667,"Batna, Algeria: Mostepha Ben Boulaid",0.0,0.0,
10668,"Blackpool, United Kingdom: Blackpool Airport",0.0,0.0,
10669,"Billund, Denmark: Billund Airport",0.0,0.0,
10670,"Belmar/Farmingdale, NJ: Monmouth Executive",0.0,0.0,
10671,"Blonduos, Iceland: Blonduos Airport",0.0,0.0,
10672,"Bellavista, Peru: Bellavista 1",0.0,0.0,
10673,"Bologna, Italy: Bologna Airport",0.0,0.0,
10674,"Bangalore, India: Kempegowda International",0.0,0.0,
10675,"Blackwater, Australia: Blackwater Airport",0.0,0.0,
10676,"Belleville, IL: Scott AFB MidAmerica St Louis",122.0,14367.0,IL
10677,"Blantyre, Malawi: Chileka International",0.0,0.0,
10678,"Stockholm, Sweden: Bromma",0.0,0.0,
10679,"Bumba, Congo (Kinshasa): Bumba Airport",0.0,0.0,
10680,"Brigham City, UT: Brigham City Regional",0.0,0.0,
10681,"Belo, Madagascar: Belo Sur Tsiribihina",0.0,0.0,
10682,"Broome, Australia: Broome International",0.0,0.0,
10683,"Bloomington, IN: Monroe County",0.0,0.0,
10684,"Bomai, Papua New Guinea: Bomai Airport",0.0,0.0,
10685,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",91.0,4850.0,IL
10686,"Baramita, Guyana: Baramita Airport",0.0,0.0,
10687,"Berlin, NH: Berlin Regional",0.0,0.0,
10688,"Bitam, Gabon: Bitam Airport",0.0,0.0,
10689,"Bhamo, Burma: Banmaw",0.0,0.0,
10690,"Brampton Island, Australia: Brampton Island Airport",0.0,0.0,
10691,"Bordj Badji Mokhtar, Algeria: Bordj Mokhtar",0.0,0.0,
10692,"Big Mountain, AK: Big Mountain AFS",0.0,0.0,
10693,"Nashville, TN: Nashville International",3438.0,239112.0,TN
10694,"Boende, Congo (Kinshasa): Boende Airport",0.0,0.0,
10695,"Bandar Abbas, Iran: Bandar Abbas International",0.0,0.0,
10696,"Brisbane, Australia: Brisbane International",0.0,0.0,
10697,"Baranof, AK: Warm Spring Bay Seaplane Base",0.0,0.0,
10698,"Banning, CA: Banning Municipal",0.0,0.0,
10699,"Benin City, Nigeria: Benin City Airport",0.0,0.0,
10700,"Ballina, Australia: Ballina Byron Gateway",0.0,0.0,
10701,"Barnwell, SC: Barnwell Regional",0.0,0.0,
10702,"Bronnoysund, Norway: Bronnoysund Airport",0.0,0.0,
10703,"Burns, OR: Burns Municipal",0.0,0.0,
10704,"Barinas, Venezuela: Barinas Airport",0.0,0.0,
10705,"Banja Luka, Bosnia and Herzegovina: Banja Luka Airport",0.0,0.0,
10706,"Banz, Papua New Guinea: Banz Airport",0.0,0.0,
10707,"Boma, Congo (Kinshasa): Boma Airport",0.0,0.0,
10708,"Bora Bora, French Polynesia: Bora Bora Motu Mute",0.0,0.0,
10709,"Bocas del Toro, Panama: Jose Ezequiel Hall",0.0,0.0,
10710,"Bordeaux, France: Bordeaux Merignac",0.0,0.0,
10711,"Bogota, Colombia: El Dorado International",0.0,0.0,
10712,"Bournemouth, United Kingdom: Bournemouth Airport",0.0,0.0,
10713,"Boise, ID: Boise Air Terminal",1015.0,52350.0,ID
10714,"Burgas, Bulgaria: Burgas Airport",0.0,0.0,
10715,"Brookings, OR: Brookings Airport",0.0,0.0,
10716,"Mumbai, India: Chhatrapati Shivaji Maharaj International",0.0,0.0,
10717,"Bonaire, Bonaire, Sint Eustatius, and Saba: Flamingo International",0.0,0.0,
10718,"Bodo, Norway: Bodo Airport",0.0,0.0,
10719,"Boku, Papua New Guinea: Boku Airport",0.0,0.0,
10720,"Belfort, France: Fontaine",0.0,0.0,
10721,"Boston, MA: Logan International",4187.0,195159.0,MA
10722,"Bartow, FL: Bartow Executive",0.0,0.0,
10723,"Borroloola, Australia: Borroloola Airport",0.0,0.0,
10724,"Bobo Dioulasso, Burkina Faso: Bobo Dioulasso Airport",0.0,0.0,
10725,"Bislig, Philippines: Bislig Airport",0.0,0.0,
10726,"Balikpapan, Indonesia: Sultan Aji Muhammad Sulaiman Sepinggan",0.0,0.0,
10727,"Porto Seguro, Brazil: Porto Seguro Airport",0.0,0.0,
10728,"Beaumont/Port Arthur, TX: Jack Brooks Regional",32.0,1028.0,TX
10729,"Baler, Philippines: Baler Airport",0.0,0.0,
10730,"London, United Kingdom: Biggin Hill",0.0,0.0,
10731,"Brunswick, GA: Brunswick Golden Isles",30.0,550.0,GA
10732,"Aguadilla, PR: Rafael Hernandez",1.0,92.0,PR
10733,"Blagoveschensk, Russia: Ignatyevo",0.0,0.0,
10734,"Bequia, Saint Vincent and the Grenadines: J. F. Mitchell",0.0,0.0,
10735,"Bartlett Cove, AK: Bartlett Cove Seaplane Base",0.0,0.0,
10736,"Parana, Brazil: Aeroporto Regional de Pato Branco",0.0,0.0,
10737,"Barreiras, Brazil: Dom Ricardo Webererger",0.0,0.0,
10738,"San Carlos de Bariloche, Argentina: San Carlos de Bariloche Airport",0.0,0.0,
10739,"Brainerd, MN: Brainerd Lakes Regional",32.0,255.0,MN
10740,"Bremen, Germany: Bremen Airport",0.0,0.0,
10741,"Whitesburg, KY: Whitesburg Municipal",0.0,0.0,
10742,"Bari, Italy: Bari Airport",0.0,0.0,
10743,"Bourke, Australia: Bourke Airport",0.0,0.0,
10744,"Burlington, IA: Southeast Iowa Regional",104.0,111.0,IA
10745,"Barquisimeto, Venezuela: Barquisimeto International",0.0,0.0,
10746,"Berne, Switzerland: Bern",0.0,0.0,
10747,"Brownsville, TX: Brownsville South Padre Island International",84.0,2728.0,TX
10748,"Brno, Czech Republic: Turany",0.0,0.0,
10749,"Barra, United Kingdom: Barra Airport",0.0,0.0,
10750,"Bristol, United Kingdom: Bristol Airport",0.0,0.0,
10751,"Bathurst Island, Australia: Bathurst Island Airport",0.0,0.0,
10752,"Brussels, Belgium: Brussels National",0.0,0.0,
10753,"Bremerhaven, Germany: Bremerhaven Airport",0.0,0.0,
10754,"Barrow, AK: Wiley Post/Will Rogers Memorial",205.0,1618.0,AK
10755,"Barahona, Dominican Republic: Barahona Habanero",0.0,0.0,
10756,"Bardstown, KY: Samuels Field",0.0,0.0,
10757,"Bosaso, Somalia: Bosaso Airport",0.0,0.0,
10758,"Brasilia, Brazil: Presidente Juscelino Kubitschek International",0.0,0.0,
10759,"Baoshan, China: Baoshan Airport",0.0,0.0,
10760,"Bata, Equatorial Guinea: Bata Airport",0.0,0.0,
10761,"Biskra, Algeria: Mohamed Khider",0.0,0.0,
10762,"Mulhouse, France: EuroAirport",0.0,0.0,
10763,"Austin, TX: Bergstrom AFB",0.0,0.0,
10764,"Basco, Philippines: Basco Airport",0.0,0.0,
10765,"Bisbee, AZ: Bisbee Municipal",0.0,0.0,
10766,"Basra, Iraq: Basrah International",0.0,0.0,
10767,"Balsas, Brazil: Balsas Airport",0.0,0.0,
10768,"Basankusu, Congo (Kinshasa): Basankusu Airport",0.0,0.0,
10769,"Boswell Bay, AK: Boswell Bay Airport",0.0,0.0,
10770,"Bartletts, AK: Bartletts Airport",0.0,0.0,
10771,"Bertoua, Cameroon: Bertoua Airport",0.0,0.0,
10772,"Batticaloa, Sri Lanka: Batticaloa Airport",0.0,0.0,
10773,"Bonthe, Sierra Leone: Bonthe Airport",0.0,0.0,
10774,"Batu Besar, Indonesia: Batu Besar Airport",0.0,0.0,
10775,"Barter Island, AK: Barter Island Airport",58.0,95.0,AK
10776,"Banda Aceh, Indonesia: Sultan Iskandar Muda",0.0,0.0,
10777,"Bratsk, Russia: Bratsk Airport",0.0,0.0,
10778,"Battle Creek, MI: Battle Creek Executive at Kellogg Field",0.0,0.0,
10779,"Butte, MT: Bert Mooney",31.0,557.0,MT
10780,"Butler, PA: Pittsburgh Butler Regional",0.0,0.0,
10781,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",202.0,7350.0,LA
10782,"Bratislava, Slovakia: M R Stefanik",0.0,0.0,
10783,"Bettles, AK: Bettles Airport",25.0,74.0,AK
10784,"Bintulu, Malaysia: Bintulu Airport",0.0,0.0,
10785,"Burlington, VT: Burlington International",264.0,6987.0,VT
10786,"Beatty, NV: Beatty Airport",0.0,0.0,
10787,"Bursa, Turkey: Bursa Airport",0.0,0.0,
10788,"Buka Islands, Papua New Guinea: Buka",0.0,0.0,
10789,"Burketown, Australia: Burketown Airport",0.0,0.0,
10790,"Budapest, Hungary: Budapest Liszt Ferenc International",0.0,0.0,
10791,"Buenos Aires, Argentina: Buenos Aires Metropolitan Area",0.0,0.0,
10792,"Buffalo, NY: Buffalo Niagara International",717.0,34423.0,NY
10793,"Benguela, Angola: 17 de Setembro",0.0,0.0,
10794,"Bucharest, Romania: Bucharest Metropolitan Area",0.0,0.0,
10795,"Bulolo, Papua New Guinea: Bulolo Airport",0.0,0.0,
10796,"Butler, MO: Butler Memorial",0.0,0.0,
10797,"Buenaventura, Colombia: Gerardo Tobar Lopez",0.0,0.0,
10798,"Burao, Somalia: Burao Airport",0.0,0.0,
10799,"Bulawayo, Zimbabwe: J. M. Nkomo International",0.0,0.0,
10800,"Burbank, CA: Bob Hope",950.0,49578.0,CA
10801,"Batumi, Georgia: Batumi Airport",0.0,0.0,
10802,"Buyo, Cote d'Ivoire: Buyo Airport",0.0,0.0,
10803,"Bella Union, Uruguay: Bella Union Airport",0.0,0.0,
10804,"Bunia, Congo (Kinshasa): Bunia Airport",0.0,0.0,
10805,"Bunbury, Australia: Bunbury Airport",0.0,0.0,
10806,"Bushehr, Iran: Bushehr Airport",0.0,0.0,
10807,"Beauvais, France: Beauvais Tille",0.0,0.0,
10808,"Boa Vista, Brazil: Atlas Brasil Cantanhede",0.0,0.0,
10809,"Beaver Inlet, AK: Beaver Inlet Seaport",0.0,0.0,
10810,"Birdsville, Australia: Birdsville Airport",0.0,0.0,
10811,"Bartlesville, OK: Bartlesville Municipal",0.0,0.0,
10812,"St. James, MI: Beaver Island",0.0,0.0,
10814,"Batesville, AR: Batesville Regional",0.0,0.0,
10815,"Beverly, MA: Beverly Regional",0.0,0.0,
10816,"Bhairawa, Nepal: Gautam Buddha",0.0,0.0,
10817,"Brownwood, TX: Brownwood Regional",0.0,0.0,
10818,"Braunschweig, Germany: Braunschweig/Wolfsburg",0.0,0.0,
10819,"Bowling Green, KY: Bowling Green-Warren County Regional",0.0,0.0,
10820,"Butterworth, Malaysia: Butterworth Airport",0.0,0.0,
10821,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5093.0,359213.0,MD
10822,"Bawan, Papua New Guinea: Bawan Airport",0.0,0.0,
10823,"Bowman, ND: Bowman Municipal",0.0,0.0,
10824,"Bandar Seri Begawan, Brunei: Brunei International",0.0,0.0,
10825,"Blaine, WA: Blaine Municipal",0.0,0.0,
10826,"Burnie, Australia: Wynyard",0.0,0.0,
10827,"Woodbridge, United Kingdom: RAF Bentwaters",0.0,0.0,
10828,"Boxborough, MA: Sheraton Inn Heliport",0.0,0.0,
10829,"Bade, Indonesia: Bade Airport",0.0,0.0,
10830,"Bakel, Senegal: Bakel Airport",0.0,0.0,
10832,"Borrego Springs, CA: Borrego Valley",0.0,0.0,
10833,"Butuan, Philippines: Bancasi",0.0,0.0,
10834,"Boundary, AK: Boundary Airport",0.0,0.0,
10835,"Yacuiba, Bolivia: Yacuiba Airport",0.0,0.0,
10836,"Rock Hill, SC: Rock Hill/York County/Bryant Field",0.0,0.0,
10837,"Buffalo, WY: Johnson County",0.0,0.0,
10838,"Blytheville, AR: Arkansas International",0.0,0.0,
10839,"Burley/Rupert, ID: Burley Municipal",0.0,0.0,
10840,"Bouake, Cote d'Ivoire: Bouake Airport",0.0,0.0,
10841,"Boyne Falls, MI: Boyne Mountain",0.0,0.0,
10842,"Bantry, Ireland: Bantry Airport",0.0,0.0,
10843,"Bayreuth, Germany: Bayreuth Airport",0.0,0.0,
10844,"Blakely Island, WA: Blakely Island Airport",0.0,0.0,
10845,"Bonanza, Nicaragua: Bonanza Airport",0.0,0.0,
