ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,2019,2020,2021,2022
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19790,Delta Air Lines Inc.,4666,3304,5181,6974
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19977,United Air Lines Inc.,59973,28603,46116,57344
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19805,American Airlines Inc.,8464,3840,5929,6142
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",19930,Alaska Airlines Inc.,653,445,544,677
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20304,SkyWest Airlines Inc.,12405,12939,21160,15304
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20366,ExpressJet Airlines LLC d/b/a aha!,34570,15611,0,0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20363,Endeavor Air Inc.,1156,327,5,1
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20398,Envoy Air,579,521,682,756
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20397,PSA Airlines Inc.,104,7,2,9
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20378,Mesa Airlines Inc.,33784,22971,33196,20083
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20500,GoJet Airlines LLC d/b/a United Express,66,0,0,0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20452,Republic Airline,13523,2957,1006,905
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",21167,Compass Airlines,253,151,0,0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20409,JetBlue Airways,132,385,676,736
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20416,Spirit Air Lines,6891,4414,6502,7596
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",20436,Frontier Airlines Inc.,978,776,1185,1136
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19790,Delta Air Lines Inc.,59787,32862,43952,55288
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19393,Southwest Airlines Co.,5763,3424,3311,3584
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19930,Alaska Airlines Inc.,448,325,335,454
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19977,United Air Lines Inc.,1581,400,374,1187
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",19805,American Airlines Inc.,4900,2930,3149,3618
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20304,SkyWest Airlines Inc.,44385,22877,18338,24412
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20363,Endeavor Air Inc.,17339,25507,33314,16884
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20397,PSA Airlines Inc.,1215,866,1386,1445
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20366,ExpressJet Airlines LLC d/b/a aha!,270,131,0,0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20046,Air Wisconsin Airlines Corp,2,0,173,121
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20378,Mesa Airlines Inc.,2355,1002,893,471
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20500,GoJet Airlines LLC d/b/a United Express,14050,1607,939,514
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20398,Envoy Air,1063,353,855,727
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20452,Republic Airline,8295,6488,11938,4617
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20427,Piedmont Airlines,462,354,134,91
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20237,Trans States Airlines,25,10,0,0
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20445,CommuteAir LLC dba CommuteAir,53,26,3,329
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20409,JetBlue Airways,1100,469,609,1409
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20416,Spirit Air Lines,11256,7079,8895,8992
11433,MI,DTW,"Detroit, MI: Detroit Metro Wayne County",20436,Frontier Airlines Inc.,1015,668,918,1096
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19790,Delta Air Lines Inc.,5821,2877,3899,4980
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19393,Southwest Airlines Co.,4344,0,0,0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19977,United Air Lines Inc.,57208,26037,38274,59467
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19930,Alaska Airlines Inc.,3957,1552,1830,3532
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",19805,American Airlines Inc.,7545,3998,5678,8162
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20422,Sun Country Airlines d/b/a MN Airlines,241,97,139,181
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",21712,Elite Airways LLC,127,69,103,63
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20363,Endeavor Air Inc.,1110,1662,1405,1706
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20304,SkyWest Airlines Inc.,627,414,673,1103
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20500,GoJet Airlines LLC d/b/a United Express,2544,2522,9645,16441
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20397,PSA Airlines Inc.,2,2,4,33
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20398,Envoy Air,477,295,120,109
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20452,Republic Airline,24035,12924,16140,28134
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20366,ExpressJet Airlines LLC d/b/a aha!,13713,3003,0,0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20378,Mesa Airlines Inc.,4,0,2,0
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20445,CommuteAir LLC dba CommuteAir,18872,5657,1998,1
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20409,JetBlue Airways,8720,6556,11960,8075
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20368,Allegiant Air,755,306,544,662
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20416,Spirit Air Lines,3952,3935,5158,7729
11618,NJ,EWR,"Newark, NJ: Newark Liberty International",20436,Frontier Airlines Inc.,323,1377,2067,170
12953,NY,LGA,"New York, NY: LaGuardia",21964,"Rectrix Aviation, Inc.",4,0,0,0
12953,NY,LGA,"New York, NY: LaGuardia",19790,Delta Air Lines Inc.,28170,12836,16688,24521
12953,NY,LGA,"New York, NY: LaGuardia",19393,Southwest Airlines Co.,11979,6219,6808,11781
12953,NY,LGA,"New York, NY: LaGuardia",19977,United Air Lines Inc.,8762,2827,3114,6179
12953,NY,LGA,"New York, NY: LaGuardia",19805,American Airlines Inc.,23233,10095,11964,21287
12953,NY,LGA,"New York, NY: LaGuardia",20363,Endeavor Air Inc.,23991,6150,11553,34469
12953,NY,LGA,"New York, NY: LaGuardia",20366,ExpressJet Airlines LLC d/b/a aha!,1724,478,0,0
12953,NY,LGA,"New York, NY: LaGuardia",20397,PSA Airlines Inc.,1928,290,0,0
12953,NY,LGA,"New York, NY: LaGuardia",20304,SkyWest Airlines Inc.,11034,1802,662,1017
12953,NY,LGA,"New York, NY: LaGuardia",20046,Air Wisconsin Airlines Corp,147,135,367,7
12953,NY,LGA,"New York, NY: LaGuardia",20378,Mesa Airlines Inc.,1485,1210,1327,2435
12953,NY,LGA,"New York, NY: LaGuardia",20452,Republic Airline,32255,15435,25485,39382
12953,NY,LGA,"New York, NY: LaGuardia",20445,CommuteAir LLC dba CommuteAir,122,121,3,0
12953,NY,LGA,"New York, NY: LaGuardia",20398,Envoy Air,11373,1805,0,0
12953,NY,LGA,"New York, NY: LaGuardia",20409,JetBlue Airways,5910,1593,3916,13862
12953,NY,LGA,"New York, NY: LaGuardia",20416,Spirit Air Lines,3893,2128,3454,4647
12953,NY,LGA,"New York, NY: LaGuardia",20436,Frontier Airlines Inc.,1073,469,959,980
12478,NY,JFK,"New York, NY: John F. Kennedy International",20253,Cape Air,296,368,352,506
12478,NY,JFK,"New York, NY: John F. Kennedy International",19790,Delta Air Lines Inc.,32517,16429,19898,25294
12478,NY,JFK,"New York, NY: John F. Kennedy International",19805,American Airlines Inc.,15407,6463,10364,15488
12478,NY,JFK,"New York, NY: John F. Kennedy International",19930,Alaska Airlines Inc.,5027,1704,1694,4143
12478,NY,JFK,"New York, NY: John F. Kennedy International",20422,Sun Country Airlines d/b/a MN Airlines,13,0,0,0
12478,NY,JFK,"New York, NY: John F. Kennedy International",20363,Endeavor Air Inc.,20686,6868,10253,20571
12478,NY,JFK,"New York, NY: John F. Kennedy International",20397,PSA Airlines Inc.,237,2,0,0
12478,NY,JFK,"New York, NY: John F. Kennedy International",20304,SkyWest Airlines Inc.,2803,0,3,0
12478,NY,JFK,"New York, NY: John F. Kennedy International",20452,Republic Airline,2659,2199,9317,19287
12478,NY,JFK,"New York, NY: John F. Kennedy International",20398,Envoy Air,4569,839,0,1
12478,NY,JFK,"New York, NY: John F. Kennedy International",20427,Piedmont Airlines,112,6,0,0
12478,NY,JFK,"New York, NY: John F. Kennedy International",20445,CommuteAir LLC dba CommuteAir,2,0,0,0
12478,NY,JFK,"New York, NY: John F. Kennedy International",20409,JetBlue Airways,41207,19076,29108,45679
12478,NY,JFK,"New York, NY: John F. Kennedy International",19690,Hawaiian Airlines Inc.,365,93,285,363
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20500,GoJet Airlines LLC d/b/a United Express,253,68,147,356
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",19790,Delta Air Lines Inc.,6561,2943,3914,4715
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",19393,Southwest Airlines Co.,8165,4479,3967,4186
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",19977,United Air Lines Inc.,4310,1517,2006,3169
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20422,Sun Country Airlines d/b/a MN Airlines,203,39,64,65
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",19805,American Airlines Inc.,47056,24470,24086,34003
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",19930,Alaska Airlines Inc.,1250,387,447,520
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20046,Air Wisconsin Airlines Corp,6,81,279,15
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20304,SkyWest Airlines Inc.,311,470,1210,504
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20363,Endeavor Air Inc.,2178,1528,474,233
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20397,PSA Airlines Inc.,15598,11210,15881,15592
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20378,Mesa Airlines Inc.,608,678,622,245
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20452,Republic Airline,18458,12112,17665,7497
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20366,ExpressJet Airlines LLC d/b/a aha!,30,76,0,0
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20427,Piedmont Airlines,36127,16917,19500,15169
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20445,CommuteAir LLC dba CommuteAir,13,92,198,2
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20398,Envoy Air,48,164,0,0
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20409,JetBlue Airways,2891,1316,1826,1297
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20416,Spirit Air Lines,4006,3054,3753,5554
14100,PA,PHL,"Philadelphia, PA: Philadelphia International",20436,Frontier Airlines Inc.,5588,3666,6069,8374
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",21743,Tropic Ocean Airways LLC,5,17,13,1
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20401,Silver Airways,3386,1472,1915,1784
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",19790,Delta Air Lines Inc.,11238,6689,11553,10439
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",19393,Southwest Airlines Co.,23279,14600,15603,15086
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",19977,United Air Lines Inc.,7033,4592,7456,7161
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",19930,Alaska Airlines Inc.,1193,802,938,785
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",19805,American Airlines Inc.,6301,4990,7195,5723
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20500,GoJet Airlines LLC d/b/a United Express,25,6,0,0
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20378,Mesa Airlines Inc.,19,85,2,0
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20363,Endeavor Air Inc.,6,107,33,4
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20452,Republic Airline,11,1,122,5
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20398,Envoy Air,4,1,2,4
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20409,JetBlue Airways,24234,12182,17498,17832
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20368,Allegiant Air,3283,2236,3019,2976
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20416,Spirit Air Lines,20075,14267,22650,20323
11697,FL,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",20436,Frontier Airlines Inc.,775,291,0,1724
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",21618,"Southern Airways Express, dba Mokulele Airlines",3124,2434,1063,0
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",21599,Boutique Air,613,645,781,801
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19790,Delta Air Lines Inc.,6965,3371,4455,4977
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19393,Southwest Airlines Co.,68348,50346,54158,60076
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19977,United Air Lines Inc.,3449,1476,1672,2845
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19930,Alaska Airlines Inc.,1479,474,434,440
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",19805,American Airlines Inc.,5840,2973,3483,3497
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20363,Endeavor Air Inc.,2760,1106,627,1056
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20397,PSA Airlines Inc.,28,202,379,214
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20304,SkyWest Airlines Inc.,243,634,491,316
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20500,GoJet Airlines LLC d/b/a United Express,4,1,103,3
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20398,Envoy Air,864,426,232,307
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20452,Republic Airline,259,82,817,1376
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20378,Mesa Airlines Inc.,20,121,453,50
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,625,621,649,537
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20366,ExpressJet Airlines LLC d/b/a aha!,4,0,0,0
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20427,Piedmont Airlines,967,318,2,4
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20445,CommuteAir LLC dba CommuteAir,6,2,4,3
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20409,JetBlue Airways,1835,354,5,512
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20368,Allegiant Air,386,310,397,307
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20416,Spirit Air Lines,9662,4852,5212,6073
10821,MD,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20436,Frontier Airlines Inc.,279,317,852,1653
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",19790,Delta Air Lines Inc.,47059,36943,48115,48996
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",19393,Southwest Airlines Co.,10624,6975,9500,10613
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",19930,Alaska Airlines Inc.,1172,454,939,1011
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",19977,United Air Lines Inc.,1723,1182,1607,1859
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",19805,American Airlines Inc.,4394,2706,3972,3240
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20304,SkyWest Airlines Inc.,44916,38916,50003,38680
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20500,GoJet Airlines LLC d/b/a United Express,241,0,0,0
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20378,Mesa Airlines Inc.,395,118,378,454
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20452,Republic Airline,849,56,144,5
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",21167,Compass Airlines,5338,104,0,0
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",19687,Horizon Air,115,268,503,120
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20366,ExpressJet Airlines LLC d/b/a aha!,95,10,0,0
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20398,Envoy Air,1,14,378,88
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20237,Trans States Airlines,1,0,0,0
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20409,JetBlue Airways,2793,1217,1684,2018
14869,UT,SLC,"Salt Lake City, UT: Salt Lake City International",20436,Frontier Airlines Inc.,1470,1110,1647,1265
14679,CA,SAN,"San Diego, CA: San Diego International",19790,Delta Air Lines Inc.,8939,5446,6655,8286
14679,CA,SAN,"San Diego, CA: San Diego International",19393,Southwest Airlines Co.,39711,21242,20508,33693
14679,CA,SAN,"San Diego, CA: San Diego International",19977,United Air Lines Inc.,9796,4768,7018,9161
14679,CA,SAN,"San Diego, CA: San Diego International",20422,Sun Country Airlines d/b/a MN Airlines,313,182,204,244
14679,CA,SAN,"San Diego, CA: San Diego International",19930,Alaska Airlines Inc.,9731,3783,6468,7869
14679,CA,SAN,"San Diego, CA: San Diego International",19805,American Airlines Inc.,8786,5419,7227,7403
14679,CA,SAN,"San Diego, CA: San Diego International",20304,SkyWest Airlines Inc.,8488,6115,7652,10650
14679,CA,SAN,"San Diego, CA: San Diego International",19687,Horizon Air,1751,1637,2955,665
14679,CA,SAN,"San Diego, CA: San Diego International",21167,Compass Airlines,3991,823,0,0
14679,CA,SAN,"San Diego, CA: San Diego International",20409,JetBlue Airways,1896,992,1492,1792
14679,CA,SAN,"San Diego, CA: San Diego International",20416,Spirit Air Lines,2120,1067,735,1696
14679,CA,SAN,"San Diego, CA: San Diego International",20436,Frontier Airlines Inc.,1649,1131,1681,1923
14679,CA,SAN,"San Diego, CA: San Diego International",19690,Hawaiian Airlines Inc.,730,343,694,729
14679,CA,SAN,"San Diego, CA: San Diego International",20368,Allegiant Air,172,210,357,483
11278,VA,DCA,"Washington, DC: Ronald Reagan Washington National",19790,Delta Air Lines Inc.,9496,5165,6049,7997
11278,VA,DCA,"Washington, DC: Ronald Reagan Washington National",19393,Southwest Airlines Co.,15774,8661,8697,15008
11278,VA,DCA,"Washington, DC: Ronald Reagan Washington National",19977,United Air Lines Inc.,4549,1313,1611,4131
11278,VA,DCA,"Washington, DC: Ronald Reagan Washington National",19805,American Airlines Inc.,24749,14014,17101,27344
11278,VA,DCA,"Washington, DC: Ronald Reagan Washington National",19930,Alaska Airlines Inc.,1811,1110,1440,1775
