ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",694,Airbus Industrie A320-100/200,15112,7887,8730,10070
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",696,Airbus Industrie A330-200,757,474,900,745
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",698,Airbus Industrie A319,10948,3579,2015,1605
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",699,Airbus Industrie A321/Lr,6606,3175,4184,4095
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",721,Airbus Industrie A321-200n,1172,2527,2911,3217
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",722,Airbus Industrie A320-200n,532,538,660,631
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",723,A200-100 BD-500-1A10,1387,1912,3101,4942
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",838,Boeing B737 Max 800,122,0,562,668
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",839,Boeing B737 Max 900,2,0,2284,10348
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",888,Boeing 737-900ER,39688,30050,41987,37454
14747,WA,SEA,"Seattle, WA: Seattle/Tacoma International",889,B787-900 Dreamliner,1,2,3,1
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",458,Beechcraft Super King Air,486,493,527,627
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",479,Pilatus PC-12,1271,1301,1128,1032
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",608,Boeing 717-200,336,0,0,0
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",612,Boeing 737-700/700LR/Max 7,41658,28725,28419,33414
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",614,Boeing 737-800,35140,21956,35180,35071
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",622,Boeing 757-200,3579,841,601,82
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",623,Boeing 757-300,86,117,343,348
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",624,Boeing 767-400/ER,21,149,161,97
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",626,Boeing 767-300/300ER,50,43,961,374
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",627,Boeing 777-200ER/200LR/233LR,10,76,267,33
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",629,Canadair RJ-200ER /RJ-440,1272,493,177,17
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",631,Canadair RJ-700,10343,11190,15925,12820
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",634,Boeing 737-900,932,322,440,739
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",637,Boeing 777-300/300ER/333ER,1,0,1,1
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",638,Canadair CRJ 900,18536,8725,13531,9267
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,1,0,0,0
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",658,Bombardier BD-700 Global Express,1,0,0,0
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",673,Embraer ERJ-175,4883,3256,6203,5921
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",674,Embraer-135,421,508,589,580
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",675,Embraer-145,1,0,1,51
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",687,Airbus Industrie A330-300/333,239,209,373,194
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",694,Airbus Industrie A320-100/200,12386,7390,11414,13612
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",696,Airbus Industrie A330-200,369,133,610,445
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",698,Airbus Industrie A319,14243,9562,6781,6722
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",699,Airbus Industrie A321/Lr,24472,15458,19949,20208
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",721,Airbus Industrie A321-200n,1326,3230,5823,8375
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",722,Airbus Industrie A320-200n,1495,1928,2954,3731
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",838,Boeing B737 Max 800,564,0,2579,4239
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",839,Boeing B737 Max 900,2,0,552,1132
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",887,B787-800 Dreamliner,233,46,216,105
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",888,Boeing 737-900ER,4982,3574,5093,5188
14107,AZ,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",889,B787-900 Dreamliner,6,3,200,249
13204,FL,MCO,"Orlando, FL: Orlando International",441,Aerospatiale/Aeritalia ATR-42,422,715,810,690
13204,FL,MCO,"Orlando, FL: Orlando International",456,Saab-Fairchild 340/B,2013,144,16,0
13204,FL,MCO,"Orlando, FL: Orlando International",608,Boeing 717-200,1213,253,12,4
13204,FL,MCO,"Orlando, FL: Orlando International",612,Boeing 737-700/700LR/Max 7,26679,18546,22335,21199
13204,FL,MCO,"Orlando, FL: Orlando International",614,Boeing 737-800,22655,17579,21794,21971
13204,FL,MCO,"Orlando, FL: Orlando International",622,Boeing 757-200,9916,4767,4739,4069
13204,FL,MCO,"Orlando, FL: Orlando International",623,Boeing 757-300,2169,1122,3337,3319
13204,FL,MCO,"Orlando, FL: Orlando International",624,Boeing 767-400/ER,28,130,215,137
13204,FL,MCO,"Orlando, FL: Orlando International",626,Boeing 767-300/300ER,372,442,701,913
13204,FL,MCO,"Orlando, FL: Orlando International",627,Boeing 777-200ER/200LR/233LR,5,118,48,128
13204,FL,MCO,"Orlando, FL: Orlando International",629,Canadair RJ-200ER /RJ-440,4,0,0,0
13204,FL,MCO,"Orlando, FL: Orlando International",631,Canadair RJ-700,43,0,0,0
13204,FL,MCO,"Orlando, FL: Orlando International",634,Boeing 737-900,565,141,10,862
13204,FL,MCO,"Orlando, FL: Orlando International",637,Boeing 777-300/300ER/333ER,2,59,48,49
13204,FL,MCO,"Orlando, FL: Orlando International",638,Canadair CRJ 900,60,119,59,4
13204,FL,MCO,"Orlando, FL: Orlando International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,33,6,0,0
13204,FL,MCO,"Orlando, FL: Orlando International",656,McDonnell Douglas MD-90,28,7,0,0
13204,FL,MCO,"Orlando, FL: Orlando International",673,Embraer ERJ-175,22,18,353,14
13204,FL,MCO,"Orlando, FL: Orlando International",675,Embraer-145,5,0,3,0
13204,FL,MCO,"Orlando, FL: Orlando International",677,Embraer-Emb-170,17,9,0,3
13204,FL,MCO,"Orlando, FL: Orlando International",678,Embraer 190,3669,1013,1661,3774
13204,FL,MCO,"Orlando, FL: Orlando International",687,Airbus Industrie A330-300/333,39,18,29,60
13204,FL,MCO,"Orlando, FL: Orlando International",694,Airbus Industrie A320-100/200,27104,16021,19954,18750
13204,FL,MCO,"Orlando, FL: Orlando International",696,Airbus Industrie A330-200,331,129,145,112
13204,FL,MCO,"Orlando, FL: Orlando International",698,Airbus Industrie A319,4113,3208,4571,6926
13204,FL,MCO,"Orlando, FL: Orlando International",699,Airbus Industrie A321/Lr,27214,14494,23427,32294
13204,FL,MCO,"Orlando, FL: Orlando International",721,Airbus Industrie A321-200n,542,636,2264,3073
13204,FL,MCO,"Orlando, FL: Orlando International",722,Airbus Industrie A320-200n,6335,7909,13193,13468
13204,FL,MCO,"Orlando, FL: Orlando International",838,Boeing B737 Max 800,526,0,2349,2894
13204,FL,MCO,"Orlando, FL: Orlando International",839,Boeing B737 Max 900,262,0,1106,1786
13204,FL,MCO,"Orlando, FL: Orlando International",888,Boeing 737-900ER,7951,4720,9246,7818
14771,CA,SFO,"San Francisco, CA: San Francisco International",608,Boeing 717-200,1732,0,0,0
14771,CA,SFO,"San Francisco, CA: San Francisco International",612,Boeing 737-700/700LR/Max 7,10691,5638,3938,6913
14771,CA,SFO,"San Francisco, CA: San Francisco International",614,Boeing 737-800,22204,10344,11638,13540
14771,CA,SFO,"San Francisco, CA: San Francisco International",622,Boeing 757-200,9980,3042,2451,2276
14771,CA,SFO,"San Francisco, CA: San Francisco International",623,Boeing 757-300,4381,1210,1529,2382
14771,CA,SFO,"San Francisco, CA: San Francisco International",624,Boeing 767-400/ER,113,4,235,59
14771,CA,SFO,"San Francisco, CA: San Francisco International",626,Boeing 767-300/300ER,321,284,2751,1938
14771,CA,SFO,"San Francisco, CA: San Francisco International",627,Boeing 777-200ER/200LR/233LR,3667,1422,1187,3157
14771,CA,SFO,"San Francisco, CA: San Francisco International",629,Canadair RJ-200ER /RJ-440,17171,8421,10954,10409
14771,CA,SFO,"San Francisco, CA: San Francisco International",631,Canadair RJ-700,1908,2004,2223,2251
14771,CA,SFO,"San Francisco, CA: San Francisco International",634,Boeing 737-900,468,172,187,349
14771,CA,SFO,"San Francisco, CA: San Francisco International",637,Boeing 777-300/300ER/333ER,175,190,1292,1999
14771,CA,SFO,"San Francisco, CA: San Francisco International",638,Canadair CRJ 900,224,214,0,0
14771,CA,SFO,"San Francisco, CA: San Francisco International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,3,0,0,0
14771,CA,SFO,"San Francisco, CA: San Francisco International",673,Embraer ERJ-175,23785,20912,23076,24195
14771,CA,SFO,"San Francisco, CA: San Francisco International",694,Airbus Industrie A320-100/200,18754,7148,7209,10698
14771,CA,SFO,"San Francisco, CA: San Francisco International",696,Airbus Industrie A330-200,778,497,371,388
14771,CA,SFO,"San Francisco, CA: San Francisco International",698,Airbus Industrie A319,14295,4600,3902,8016
14771,CA,SFO,"San Francisco, CA: San Francisco International",699,Airbus Industrie A321/Lr,14246,6768,8761,9729
14771,CA,SFO,"San Francisco, CA: San Francisco International",721,Airbus Industrie A321-200n,1746,807,1135,4028
14771,CA,SFO,"San Francisco, CA: San Francisco International",722,Airbus Industrie A320-200n,798,540,1133,1589
14771,CA,SFO,"San Francisco, CA: San Francisco International",723,A200-100 BD-500-1A10,1013,1758,1320,1192
14771,CA,SFO,"San Francisco, CA: San Francisco International",837,Boeing 787-10 Dreamliner,377,285,93,65
14771,CA,SFO,"San Francisco, CA: San Francisco International",838,Boeing B737 Max 800,79,0,579,1047
14771,CA,SFO,"San Francisco, CA: San Francisco International",839,Boeing B737 Max 900,273,0,1533,6663
14771,CA,SFO,"San Francisco, CA: San Francisco International",887,B787-800 Dreamliner,434,366,388,221
14771,CA,SFO,"San Francisco, CA: San Francisco International",888,Boeing 737-900ER,23396,10349,9495,14912
14771,CA,SFO,"San Francisco, CA: San Francisco International",889,B787-900 Dreamliner,138,438,792,310
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",359,Airbus Industrie A350-900,2,5,22,47
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",403,Beech 99 Airliner,76,100,48,58
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",404,Beech C99,131,111,144,55
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",415,Cessna C208B/Grand Caravan,1190,982,130,0
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",479,Pilatus PC-12,919,379,0,0
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",608,Boeing 717-200,14166,2626,521,3442
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",612,Boeing 737-700/700LR/Max 7,6986,2882,2836,3518
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",614,Boeing 737-800,18980,9353,13058,15478
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",622,Boeing 757-200,5091,2817,3286,2336
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",623,Boeing 757-300,2471,1034,1047,1558
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",624,Boeing 767-400/ER,136,29,306,23
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",626,Boeing 767-300/300ER,75,138,651,201
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",627,Boeing 777-200ER/200LR/233LR,30,1,0,0
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",629,Canadair RJ-200ER /RJ-440,24021,11868,16435,11836
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",631,Canadair RJ-700,7969,3240,3252,2395
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",634,Boeing 737-900,19,4,63,144
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",638,Canadair CRJ 900,21911,22207,29143,16191
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,30,3,0,0
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",656,McDonnell Douglas MD-90,1205,0,0,0
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",673,Embraer ERJ-175,10688,10125,9598,14434
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",675,Embraer-145,42,379,453,565
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",677,Embraer-Emb-170,1766,526,511,407
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",678,Embraer 190,674,56,386,554
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",687,Airbus Industrie A330-300/333,98,89,813,296
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",694,Airbus Industrie A320-100/200,13244,5952,8291,8285
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",696,Airbus Industrie A330-200,7,2,148,13
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",698,Airbus Industrie A319,11093,7539,8825,12086
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",699,Airbus Industrie A321/Lr,12344,10686,14398,17243
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",721,Airbus Industrie A321-200n,11,26,70,126
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",722,Airbus Industrie A320-200n,1183,587,708,813
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",723,A200-100 BD-500-1A10,601,1070,1888,1309
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",838,Boeing B737 Max 800,33,0,219,344
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",887,B787-800 Dreamliner,1,0,0,1
13487,MN,MSP,"Minneapolis, MN: Minneapolis-St Paul International",888,Boeing 737-900ER,14395,8435,11337,12452
10721,MA,BOS,"Boston, MA: Logan International",125,Cessna C-402/402A/402B,17679,12408,15457,14545
10721,MA,BOS,"Boston, MA: Logan International",456,Saab-Fairchild 340/B,208,170,0,0
10721,MA,BOS,"Boston, MA: Logan International",479,Pilatus PC-12,938,1008,622,653
10721,MA,BOS,"Boston, MA: Logan International",608,Boeing 717-200,2012,341,4,5
10721,MA,BOS,"Boston, MA: Logan International",612,Boeing 737-700/700LR/Max 7,7089,2868,3304,3763
10721,MA,BOS,"Boston, MA: Logan International",614,Boeing 737-800,15300,9353,10387,10498
10721,MA,BOS,"Boston, MA: Logan International",622,Boeing 757-200,5387,1443,1838,2944
10721,MA,BOS,"Boston, MA: Logan International",623,Boeing 757-300,284,29,7,42
10721,MA,BOS,"Boston, MA: Logan International",624,Boeing 767-400/ER,6,2,2,11
10721,MA,BOS,"Boston, MA: Logan International",626,Boeing 767-300/300ER,213,39,36,223
10721,MA,BOS,"Boston, MA: Logan International",627,Boeing 777-200ER/200LR/233LR,21,17,423,13
10721,MA,BOS,"Boston, MA: Logan International",629,Canadair RJ-200ER /RJ-440,108,1,4,0
10721,MA,BOS,"Boston, MA: Logan International",631,Canadair RJ-700,706,29,17,10
10721,MA,BOS,"Boston, MA: Logan International",634,Boeing 737-900,265,9,4,120
10721,MA,BOS,"Boston, MA: Logan International",637,Boeing 777-300/300ER/333ER,5,0,1,1
10721,MA,BOS,"Boston, MA: Logan International",638,Canadair CRJ 900,5869,1004,1461,2289
10721,MA,BOS,"Boston, MA: Logan International",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,2,1,0,0
10721,MA,BOS,"Boston, MA: Logan International",656,McDonnell Douglas MD-90,5,0,0,0
10721,MA,BOS,"Boston, MA: Logan International",673,Embraer ERJ-175,6853,6660,14593,23281
10721,MA,BOS,"Boston, MA: Logan International",675,Embraer-145,1573,472,718,1468
10721,MA,BOS,"Boston, MA: Logan International",676,Embraer-140,194,0,0,0
10721,MA,BOS,"Boston, MA: Logan International",677,Embraer-Emb-170,5592,1666,684,278
10721,MA,BOS,"Boston, MA: Logan International",678,Embraer 190,34889,10613,11957,19781
10721,MA,BOS,"Boston, MA: Logan International",687,Airbus Industrie A330-300/333,6,3,74,22
10721,MA,BOS,"Boston, MA: Logan International",694,Airbus Industrie A320-100/200,25324,13443,13959,11136
10721,MA,BOS,"Boston, MA: Logan International",696,Airbus Industrie A330-200,215,69,190,213
10721,MA,BOS,"Boston, MA: Logan International",698,Airbus Industrie A319,8005,5380,5851,7793
10721,MA,BOS,"Boston, MA: Logan International",699,Airbus Industrie A321/Lr,21877,12557,15252,23422
10721,MA,BOS,"Boston, MA: Logan International",721,Airbus Industrie A321-200n,242,221,1020,3862
10721,MA,BOS,"Boston, MA: Logan International",722,Airbus Industrie A320-200n,872,697,1094,1248
10721,MA,BOS,"Boston, MA: Logan International",723,A200-100 BD-500-1A10,526,176,1025,5190
10721,MA,BOS,"Boston, MA: Logan International",837,Boeing 787-10 Dreamliner,3,2,1,1
10721,MA,BOS,"Boston, MA: Logan International",838,Boeing B737 Max 800,381,0,758,952
10721,MA,BOS,"Boston, MA: Logan International",839,Boeing B737 Max 900,13,0,649,3512
10721,MA,BOS,"Boston, MA: Logan International",888,Boeing 737-900ER,5953,3106,3287,5945
10721,MA,BOS,"Boston, MA: Logan International",889,B787-900 Dreamliner,1,0,1,4
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",458,Beechcraft Super King Air,394,281,0,0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",479,Pilatus PC-12,248,255,0,0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",608,Boeing 717-200,253,909,226,27
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",612,Boeing 737-700/700LR/Max 7,4979,2823,7531,8311
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",614,Boeing 737-800,15307,7636,14449,16715
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",622,Boeing 757-200,1179,345,392,466
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",623,Boeing 757-300,17,785,1971,654
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",624,Boeing 767-400/ER,109,156,191,339
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",626,Boeing 767-300/300ER,857,577,1149,772
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",627,Boeing 777-200ER/200LR/233LR,1786,687,695,1527
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",629,Canadair RJ-200ER /RJ-440,4625,5712,8424,4409
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",631,Canadair RJ-700,4402,1564,1304,1383
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",634,Boeing 737-900,5624,1290,75,5305
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",637,Boeing 777-300/300ER/333ER,19,17,15,70
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",638,Canadair CRJ 900,4224,2137,2744,629
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,365,7,0,0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",656,McDonnell Douglas MD-90,2061,588,0,0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",673,Embraer ERJ-175,44105,30411,43573,30626
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",675,Embraer-145,31675,17782,23970,23847
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",676,Embraer-140,6,1,1,0
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",677,Embraer-Emb-170,7403,1164,1,7
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",678,Embraer 190,267,67,507,59
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",694,Airbus Industrie A320-100/200,14782,6951,9160,11885
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",698,Airbus Industrie A319,12202,6726,8764,10116
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",699,Airbus Industrie A321/Lr,3887,1627,3090,3362
12266,TX,IAH,"Houston, TX: George Bush Intercontinental/Houston",722,Airbus Industrie A320-200n,861,1279,2283,2665
